template_id,question,sql_query
SQL_057,Who had the largest single-game point haul for the Cavaliers in the postseason?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'CLE' ORDER BY PTS DESC LIMIT 1;
SQL_057,Which Cavaliers player led the way with the top scoring game of the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'CLE' ORDER BY PTS DESC LIMIT 1;
SQL_057,Who was Cleveland's top single-game scorer in the postseason?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'CLE' ORDER BY PTS DESC LIMIT 1;
SQL_057,Which Cavaliers player had the highest-scoring game in the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'CLE' ORDER BY PTS DESC LIMIT 1;
SQL_057,Who dropped the most points in a playoff game for Cleveland?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'CLE' ORDER BY PTS DESC LIMIT 1;
SQL_057,"Among the Cavaliers, who posted the top single-game point total this postseason?",SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'CLE' ORDER BY PTS DESC LIMIT 1;
SQL_058,Which Pacers player had the highest-scoring game in the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'IND' ORDER BY PTS DESC LIMIT 1;
SQL_058,Who dropped the most points in a playoff game for Indiana?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'IND' ORDER BY PTS DESC LIMIT 1;
SQL_058,"Among the Pacers, who posted the top single-game point total this postseason?",SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'IND' ORDER BY PTS DESC LIMIT 1;
SQL_058,Which Indiana player lit it up for the most points in a playoff game?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'IND' ORDER BY PTS DESC LIMIT 1;
SQL_058,Who scored the most points in a single playoff game for the Pacers?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'IND' ORDER BY PTS DESC LIMIT 1;
SQL_058,Which Indiana player recorded their biggest scoring night of the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'IND' ORDER BY PTS DESC LIMIT 1;
SQL_058,Name the Indiana player with the highest point total in a playoff game.,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'IND' ORDER BY PTS DESC LIMIT 1;
SQL_058,Who had the largest single-game point haul for the Pacers in the postseason?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'IND' ORDER BY PTS DESC LIMIT 1;
SQL_059,Which Dallas player recorded their quietest scoring night of the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'DAL' ORDER BY PTS ASC LIMIT 1;
SQL_059,Name the Dallas player with the lowest point total in a playoff game.,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'DAL' ORDER BY PTS ASC LIMIT 1;
SQL_059,Who managed the fewest points in one playoff outing for the Mavericks?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'DAL' ORDER BY PTS ASC LIMIT 1;
SQL_059,Which Mavericks player had the smallest scoring output in a playoff game?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'DAL' ORDER BY PTS ASC LIMIT 1;
SQL_059,Who was Dallas's lowest single-game scorer in the postseason?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'DAL' ORDER BY PTS ASC LIMIT 1;
SQL_059,Which Mavericks player had the lowest-scoring game in the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'DAL' ORDER BY PTS ASC LIMIT 1;
SQL_059,Who scored the fewest points in a playoff game for Dallas?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'DAL' ORDER BY PTS ASC LIMIT 1;
SQL_059,"Among the Mavericks, who posted the smallest single-game point total this postseason?",SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'DAL' ORDER BY PTS ASC LIMIT 1;
SQL_060,Which Heat player had the lowest-scoring game in the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'MIA' ORDER BY PTS ASC LIMIT 1;
SQL_060,Who scored the fewest points in a playoff game for Miami?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'MIA' ORDER BY PTS ASC LIMIT 1;
SQL_060,"Among the Heat, who posted the smallest single-game point total this postseason?",SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'MIA' ORDER BY PTS ASC LIMIT 1;
SQL_060,Which Miami player came up shortest on the scoreboard in a playoff game?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'MIA' ORDER BY PTS ASC LIMIT 1;
SQL_060,Who had the fewest points in a single playoff game for the Heat?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'MIA' ORDER BY PTS ASC LIMIT 1;
SQL_060,Which Miami player recorded their quietest scoring night of the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'MIA' ORDER BY PTS ASC LIMIT 1;
SQL_060,Name the Miami player with the lowest point total in a playoff game.,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'MIA' ORDER BY PTS ASC LIMIT 1;
SQL_060,Who managed the fewest points in one playoff outing for the Heat?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'MIA' ORDER BY PTS ASC LIMIT 1;
SQL_061,Which Cleveland player recorded their quietest scoring night of the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'CLE' ORDER BY PTS ASC LIMIT 1;
SQL_061,Name the Cleveland player with the lowest point total in a playoff game.,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'CLE' ORDER BY PTS ASC LIMIT 1;
SQL_061,Who managed the fewest points in one playoff outing for the Cavaliers?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'CLE' ORDER BY PTS ASC LIMIT 1;
SQL_061,Which Cavaliers player had the smallest scoring output in a playoff game?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'CLE' ORDER BY PTS ASC LIMIT 1;
SQL_061,Who was Cleveland's lowest single-game scorer in the postseason?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'CLE' ORDER BY PTS ASC LIMIT 1;
SQL_061,Which Cavaliers player had the lowest-scoring game in the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'CLE' ORDER BY PTS ASC LIMIT 1;
SQL_061,Who scored the fewest points in a playoff game for Cleveland?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'CLE' ORDER BY PTS ASC LIMIT 1;
SQL_061,"Among the Cavaliers, who posted the smallest single-game point total this postseason?",SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'CLE' ORDER BY PTS ASC LIMIT 1;
SQL_062,Which Pacers player had the lowest-scoring game in the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'IND' ORDER BY PTS ASC LIMIT 1;
SQL_062,Who scored the fewest points in a playoff game for Indiana?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'IND' ORDER BY PTS ASC LIMIT 1;
SQL_062,"Among the Pacers, who posted the smallest single-game point total this postseason?",SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'IND' ORDER BY PTS ASC LIMIT 1;
SQL_062,Which Indiana player came up shortest on the scoreboard in a playoff game?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'IND' ORDER BY PTS ASC LIMIT 1;
SQL_062,Who had the fewest points in a single playoff game for the Pacers?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'IND' ORDER BY PTS ASC LIMIT 1;
SQL_062,Which Indiana player recorded their quietest scoring night of the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'IND' ORDER BY PTS ASC LIMIT 1;
SQL_062,Name the Indiana player with the lowest point total in a playoff game.,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'IND' ORDER BY PTS ASC LIMIT 1;
SQL_062,Who managed the fewest points in one playoff outing for the Pacers?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'IND' ORDER BY PTS ASC LIMIT 1;
SQL_063,How many total points has Jayson Tatum scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jayson Tatum';
SQL_063,What's Tatum's combined playoff point total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jayson Tatum';
SQL_063,"Across all his playoff games, how many points has Tatum tallied?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jayson Tatum';
SQL_063,How many points has Tatum piled up in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jayson Tatum';
SQL_063,What is the sum of all points Jayson Tatum has scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jayson Tatum';
SQL_063,How many points has Jayson Tatum scored overall this postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jayson Tatum';
SQL_063,What's Tatum's cumulative playoff scoring total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jayson Tatum';
SQL_063,"Added up, how many points has Tatum put on the board in the playoffs?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jayson Tatum';
SQL_064,How many points has Jaylen Brown scored overall this postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jaylen Brown';
SQL_064,What's Brown's cumulative playoff scoring total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jaylen Brown';
SQL_064,"Added up, how many points has Brown put on the board in the playoffs?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jaylen Brown';
SQL_064,What's Jaylen Brown's total point production in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jaylen Brown';
SQL_064,How many playoff points has Brown accumulated in all?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jaylen Brown';
SQL_064,What's the grand total of points Brown has scored these playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jaylen Brown';
SQL_064,"Overall, how many points has Jaylen Brown netted in the postseason?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jaylen Brown';
SQL_064,How many total points has Jaylen Brown scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jaylen Brown';
SQL_065,What's the grand total of points Horford has scored these playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Al Horford';
SQL_065,"Overall, how many points has Al Horford netted in the postseason?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Al Horford';
SQL_065,How many total points has Al Horford scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Al Horford';
SQL_065,What's Horford's combined playoff point total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Al Horford';
SQL_065,"Across all his playoff games, how many points has Horford tallied?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Al Horford';
SQL_065,How many points has Horford piled up in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Al Horford';
SQL_065,What is the sum of all points Al Horford has scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Al Horford';
SQL_065,How many points has Al Horford scored overall this postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Al Horford';
SQL_066,How many points has White piled up in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Derrick White';
SQL_066,What is the sum of all points Derrick White has scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Derrick White';
SQL_066,How many points has Derrick White scored overall this postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Derrick White';
SQL_066,What's White's cumulative playoff scoring total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Derrick White';
SQL_066,"Added up, how many points has White put on the board in the playoffs?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Derrick White';
SQL_066,What's Derrick White's total point production in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Derrick White';
SQL_066,How many playoff points has White accumulated in all?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Derrick White';
SQL_066,What's the grand total of points White has scored these playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Derrick White';
SQL_067,What's Jrue Holiday's total point production in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jrue Holiday';
SQL_067,How many playoff points has Holiday accumulated in all?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jrue Holiday';
SQL_067,What's the grand total of points Holiday has scored these playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jrue Holiday';
SQL_067,"Overall, how many points has Jrue Holiday netted in the postseason?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jrue Holiday';
SQL_067,How many total points has Jrue Holiday scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jrue Holiday';
SQL_067,What's Holiday's combined playoff point total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jrue Holiday';
SQL_067,"Across all his playoff games, how many points has Holiday tallied?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jrue Holiday';
SQL_067,How many points has Holiday piled up in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jrue Holiday';
SQL_068,What's Porzingis's combined playoff point total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis';
SQL_068,"Across all his playoff games, how many points has Porzingis tallied?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis';
SQL_068,How many points has Porzingis piled up in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis';
SQL_068,What is the sum of all points Kristaps Porzingis has scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis';
SQL_068,How many points has Kristaps Porzingis scored overall this postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis';
SQL_068,What's Porzingis's cumulative playoff scoring total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis';
SQL_068,"Added up, how many points has Porzingis put on the board in the playoffs?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis';
SQL_068,What's Kristaps Porzingis's total point production in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis';
SQL_069,What's Hauser's cumulative playoff scoring total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Sam Hauser';
SQL_069,"Added up, how many points has Hauser put on the board in the playoffs?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Sam Hauser';
SQL_069,What's Sam Hauser's total point production in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Sam Hauser';
SQL_069,How many playoff points has Hauser accumulated in all?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Sam Hauser';
SQL_069,What's the grand total of points Hauser has scored these playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Sam Hauser';
SQL_069,"Overall, how many points has Sam Hauser netted in the postseason?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Sam Hauser';
SQL_069,How many total points has Sam Hauser scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Sam Hauser';
SQL_069,What's Hauser's combined playoff point total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Sam Hauser';
SQL_070,"Overall, how many points has Payton Pritchard netted in the postseason?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Payton Pritchard';
SQL_070,How many total points has Payton Pritchard scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Payton Pritchard';
SQL_070,What's Pritchard's combined playoff point total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Payton Pritchard';
SQL_070,"Across all his playoff games, how many points has Pritchard tallied?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Payton Pritchard';
SQL_070,How many points has Pritchard piled up in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Payton Pritchard';
SQL_070,What is the sum of all points Payton Pritchard has scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Payton Pritchard';
SQL_070,How many points has Payton Pritchard scored overall this postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Payton Pritchard';
SQL_070,What's Pritchard's cumulative playoff scoring total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Payton Pritchard';
SQL_071,What is the sum of all points Luke Kornet has scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Luke Kornet';
SQL_071,How many points has Luke Kornet scored overall this postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Luke Kornet';
SQL_071,What's Kornet's cumulative playoff scoring total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Luke Kornet';
SQL_071,"Added up, how many points has Kornet put on the board in the playoffs?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Luke Kornet';
SQL_071,What's Luke Kornet's total point production in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Luke Kornet';
SQL_071,How many playoff points has Kornet accumulated in all?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Luke Kornet';
SQL_071,What's the grand total of points Kornet has scored these playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Luke Kornet';
SQL_071,"Overall, how many points has Luke Kornet netted in the postseason?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Luke Kornet';
SQL_072,How many playoff points has Brissett accumulated in all?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Oshae Brissett';
SQL_072,What's the grand total of points Brissett has scored these playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Oshae Brissett';
SQL_072,"Overall, how many points has Oshae Brissett netted in the postseason?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Oshae Brissett';
SQL_072,How many total points has Oshae Brissett scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Oshae Brissett';
SQL_072,What's Brissett's combined playoff point total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Oshae Brissett';
SQL_072,"Across all his playoff games, how many points has Brissett tallied?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Oshae Brissett';
SQL_072,How many points has Brissett piled up in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Oshae Brissett';
SQL_072,What is the sum of all points Oshae Brissett has scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Oshae Brissett';
SQL_073,"Across all his playoff games, how many points has Mykhailiuk tallied?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk';
SQL_073,How many points has Mykhailiuk piled up in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk';
SQL_073,What is the sum of all points Svi Mykhailiuk has scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk';
SQL_073,How many points has Svi Mykhailiuk scored overall this postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk';
SQL_073,What's Mykhailiuk's cumulative playoff scoring total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk';
SQL_073,"Added up, how many points has Mykhailiuk put on the board in the playoffs?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk';
SQL_073,What's Svi Mykhailiuk's total point production in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk';
SQL_073,How many playoff points has Mykhailiuk accumulated in all?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk';
SQL_074,"Added up, how many points has Queta put on the board in the playoffs?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Neemias Queta';
SQL_074,What's Neemias Queta's total point production in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Neemias Queta';
SQL_074,How many playoff points has Queta accumulated in all?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Neemias Queta';
SQL_074,What's the grand total of points Queta has scored these playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Neemias Queta';
SQL_074,"Overall, how many points has Neemias Queta netted in the postseason?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Neemias Queta';
SQL_074,How many total points has Neemias Queta scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Neemias Queta';
SQL_074,What's Queta's combined playoff point total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Neemias Queta';
SQL_074,"Across all his playoff games, how many points has Queta tallied?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Neemias Queta';
SQL_075,How many total points has Jaden Springer scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jaden Springer';
SQL_075,What's Springer's combined playoff point total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jaden Springer';
SQL_075,"Across all his playoff games, how many points has Springer tallied?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jaden Springer';
SQL_075,How many points has Springer piled up in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jaden Springer';
SQL_075,What is the sum of all points Jaden Springer has scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jaden Springer';
SQL_075,How many points has Jaden Springer scored overall this postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jaden Springer';
SQL_075,What's Springer's cumulative playoff scoring total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jaden Springer';
SQL_075,"Added up, how many points has Springer put on the board in the playoffs?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jaden Springer';
SQL_076,How many points has Xavier Tillman scored overall this postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Xavier Tillman';
SQL_076,What's Tillman's cumulative playoff scoring total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Xavier Tillman';
SQL_076,"Added up, how many points has Tillman put on the board in the playoffs?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Xavier Tillman';
SQL_076,What's Xavier Tillman's total point production in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Xavier Tillman';
SQL_076,How many playoff points has Tillman accumulated in all?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Xavier Tillman';
SQL_076,What's the grand total of points Tillman has scored these playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Xavier Tillman';
SQL_076,"Overall, how many points has Xavier Tillman netted in the postseason?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Xavier Tillman';
SQL_076,How many total points has Xavier Tillman scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Xavier Tillman';
SQL_077,What's the grand total of points Walsh has scored these playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jordan Walsh';
SQL_077,"Overall, how many points has Jordan Walsh netted in the postseason?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jordan Walsh';
SQL_077,How many total points has Jordan Walsh scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jordan Walsh';
SQL_077,What's Walsh's combined playoff point total?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jordan Walsh';
SQL_077,"Across all his playoff games, how many points has Walsh tallied?",SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jordan Walsh';
SQL_077,How many points has Walsh piled up in the postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jordan Walsh';
SQL_077,What is the sum of all points Jordan Walsh has scored in the playoffs?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jordan Walsh';
SQL_077,How many points has Jordan Walsh scored overall this postseason?,SELECT SUM(PTS) FROM player_boxscores WHERE PLAYER_NAME = 'Jordan Walsh';
SQL_078,How many playoff games has Jayson Tatum played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jayson Tatum';
SQL_078,How many playoff games has Tatum appeared in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jayson Tatum';
SQL_078,What's Jayson Tatum's total playoff games-played count?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jayson Tatum';
SQL_078,How many times has Tatum suited up in the postseason?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jayson Tatum';
SQL_078,In how many playoff games has Jayson Tatum played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jayson Tatum';
SQL_078,What is the number of playoff games Tatum has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jayson Tatum';
SQL_078,How many postseason contests has Jayson Tatum featured in?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jayson Tatum';
SQL_078,What's the count of playoff games Tatum has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jayson Tatum';
SQL_079,What is the number of playoff games Brown has played?,SELECT COUNT(*) FROM player_boxscores WHERE PLAYER_NAME = 'Jaylen Brown';
